PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","102.01","0.29","55.13","268.04","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.95","0.3","56.18","129.75","","","","","","","2026-01-07 17:42:58","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","268.08","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","104.3","0.3","56.37","268.04","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.42","0.28","53.73","268.04","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","126.75","0.36","68.5","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.99","0.28","53.5","268.04","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","152.07","0.43","82.19","153.8","","","","","","","2026-01-07 17:42:58","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.95","0.3","56.18","129.78","","","","","","","2026-01-07 17:42:58","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","155.37","0.44","83.97","163.4","","","","","","","2026-01-07 17:42:58","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.89","0.28","53.45","268.08","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","105.37","0.3","56.95","268.04","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.4","0.29","55.88","129.78","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","105.53","0.3","57.03","268.08","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.49","0.28","53.77","129.78","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","105.64","0.3","57.09","268.04","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.78","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.05","0.29","55.69","129.78","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","123.81","0.35","66.91","268.04","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98","0.28","52.97","268.08","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.95","0.3","56.18","129.75","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.49","0.29","55.93","129.78","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","117.26","0.33","63.37","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.74","0.29","54.99","129.78","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.18","0.28","53.06","268.04","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.25","0.29","54.72","268.04","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","100.83","0.29","54.49","268.04","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","128.07","0.36","69.22","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.95","0.3","56.18","129.78","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","100.78","0.29","54.47","268.04","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","109.26","0.31","59.05","268.04","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","100.35","0.29","54.24","274.27","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.78","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","115.25","0.33","62.29","268.04","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.78","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.41","0.28","53.73","129.78","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","112.88","0.32","61.01","274.2","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.93","0.29","55.09","129.75","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.74","0.29","54.99","129.75","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.78","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","268.08","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","217.24","0.62","117.41","163.4","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.2","0.29","54.69","132.78","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","147.85","0.42","79.91","151.64","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.66","0.3","56.02","129.78","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.95","0.3","56.18","129.78","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","194.1","0.55","104.9","163.4","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","175.14","0.5","94.66","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","130.49","0.37","70.52","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.52","0.28","53.79","268.08","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","104.15","0.3","56.29","268.04","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.95","0.3","56.18","129.78","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","104.36","0.3","56.4","268.04","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","285.59","0.81","154.35","163.4","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","102.88","0.29","55.6","129.75","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","152.9","0.44","82.64","151.64","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","109.16","0.31","59","268.08","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","124.88","0.36","67.49","268.04","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.78","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.42","0.29","55.89","268.04","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","268.04","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","149.11","0.42","80.59","151.64","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.68","0.28","53.87","268.08","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.99","0.28","53.5","268.08","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.82","0.3","56.11","129.78","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","192.73","0.55","104.16","163.4","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","100.55","0.29","54.34","268.04","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","118.25","0.34","63.91","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","104.73","0.3","56.6","274.2","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.99","0.28","53.5","268.04","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.74","0.29","54.99","129.78","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","152.9","0.44","82.64","151.64","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.98","0.3","56.2","268.04","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","109.73","0.31","59.3","268.08","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.2","0.28","53.61","268.04","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","115.02","0.33","62.16","268.08","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","104.2","0.3","56.32","268.04","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","121.4","0.35","65.61","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","127.2","0.36","68.75","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","105.75","0.3","57.15","268.08","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.04","0.42","80.01","151.64","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","100.75","0.29","54.45","268.04","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","105.75","0.3","57.15","268.08","","","","","","","2026-01-07 17:43:02","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.99","0.28","53.5","268.04","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.78","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","119.69","0.34","64.69","274.27","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.17","0.29","54.68","268.08","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","108.57","0.31","58.68","129.78","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.75","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.99","0.28","53.5","268.08","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","134.55","0.38","72.72","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","129.78","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.7","0.28","53.88","268.08","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","108.57","0.31","58.68","129.75","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.27","0.42","80.13","163.4","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.03","0.28","53.52","129.75","","","","","","","2026-01-07 17:43:03","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.95","0.3","56.18","129.78","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.99","0.28","53.5","268.08","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","130.16","0.37","70.35","268.04","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","100.56","0.29","54.35","268.04","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","101.25","0.29","54.72","268.08","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","122.64","0.35","66.28","268.04","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","98.99","0.28","53.5","268.04","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","100.87","0.29","54.52","268.08","","","","","","","2026-01-07 17:43:01","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","204.83","0.58","110.7","163.4","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","102.3","0.29","55.29","268.08","","","","","","","2026-01-07 17:43:05","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99.2","0.28","53.61","268.08","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","114.11","0.32","61.67","274.2","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","168.67","0.48","91.16","268.08","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","99","0.28","53.51","268.04","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","4","4 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:43:06","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","148.5","0.42","80.26","151.64","","","","","","","2026-01-07 17:42:59","Off-Plan","","Free Hold","Yes","2","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","307.99","0.88","166.46","163.4","","","","","","","2026-01-07 17:43:04","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","332.09","0.95","179.48","163.4","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","207.11","0.59","111.93","163.4","","","","","","","2026-01-07 17:43:00","Off-Plan","","Free Hold","Yes","3","3 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
"Villa","103.96","0.3","56.19","129.78","","","","","","","2026-01-07 17:42:58","Off-Plan","","Free Hold","Yes","2","2 B/R","1","11","0","Commercial","","4289","Verdana 7","Dubai Investment Park First","Dubai"
